OBJECTID,COUNTY,CITY,COPRI,created_user,created_date,last_edited_user,last_edited_date,CreationDate,Creator,EditDate,Editor,Shape__Area,Shape__Length
1013,San Joaquin County,Unincorporated,39000,,,,,,,,,31814.1484375,753.505952256305
1014,San Joaquin County,Unincorporated,39000,,,,,,,,,378515.9921875,2650.80114201718
1015,San Joaquin County,Unincorporated,39000,,,,,,,,,9701.36328125,458.440609536586
1016,San Joaquin County,Unincorporated,39000,,,,,,,,,189103.0078125,2018.51836145291
1017,San Luis Obispo County,Arroyo Grande,40001,,,APRICE1,4/3/2025 6:29:35 AM,,,,,23023636.53125,31706.0482691171
1018,San Luis Obispo County,Atascadero,40007,,,APRICE1,4/3/2025 6:26:33 AM,,,,,102485889.660156,57327.0001444091
1019,San Luis Obispo County,Grover Beach,40005,,,APRICE1,4/3/2025 5:58:48 AM,,,,,21942818.3046875,33899.7381563591
1020,San Luis Obispo County,Morro Bay,40006,,,APRICE1,4/3/2025 6:25:51 AM,,,,,45141717.3007813,44782.0857966327
1021,San Luis Obispo County,Paso Robles,40002,,,,,,,,,512048.30078125,3039.64849538868
1022,San Luis Obispo County,Paso Robles,40002,,,,,,,,,78223480.1054688,75690.0091907822
1023,San Luis Obispo County,Paso Robles,40002,,,APRICE1,4/3/2025 6:27:51 AM,,,,,30896.390625,715.121848707747
1025,San Luis Obispo County,San Luis Obispo,40003,,,,,,,,,53626450.8320313,64172.0993374546
1026,San Luis Obispo County,Unincorporated,40000,,,APRICE1,4/3/2025 6:27:51 AM,,,,,13757507819.8047,1027150.02841117
1027,San Mateo County,Atherton,41001,,,,,,,,,20742769.1835938,30983.7043846947
1028,San Mateo County,Belmont,41003,,,,,,,,,19146743.75,28383.7279103177
1029,San Mateo County,Brisbane,41018,,,,,,,,,83981025.6953125,46949.5547835176
1030,San Mateo County,Burlingame,41004,,,,,,,,,23878757.2734375,33912.0356542647
1031,San Mateo County,Colma,41007,,,,,,,,,7929576.9375,14704.4933387142
1032,San Mateo County,Daly City,41005,,,,,,,,,31679067.0234375,57968.808897888
1033,San Mateo County,East Palo Alto,41021,,,,,,,,,10595785.984375,17772.3814708872
1034,San Mateo County,Foster City,41020,,,,,,,,,82034337.8632813,54026.0390411593
1035,San Mateo County,Half Moon Bay,41017,,,,,,,,,25724377.25,43430.4627505171
1036,San Mateo County,Hillsborough,41006,,,,,,,,,25633137.5,33721.8187906093
1037,San Mateo County,Menlo Park,41008,,,,,,,,,73495229.4140625,82719.1292536748
1038,San Mateo County,Millbrae,41014,,,,,,,,,13544450.5742188,20381.6324300946
1039,San Mateo County,Pacifica,41016,,,,,,,,,52204286.2226563,48963.1113316093
1040,San Mateo County,Portola Valley,41019,,,,,,,,,37163799.1757813,33615.4564647758
1041,San Mateo County,Redwood City,41009,,,,,,,,,1066.18359375,150.149939270632
1042,San Mateo County,Redwood City,41009,,,,,,,,,16084.07421875,544.64164160166
1043,San Mateo County,Redwood City,41009,,,,,,,,,144261239.347656,99086.1032345459
1044,San Mateo County,San Bruno,41010,,,,,,,,,22692042.96875,29877.1610508991
1045,San Mateo County,San Carlos,41011,,,,,,,,,22271366.5429688,38387.4349920047
1046,San Mateo County,San Mateo,41012,,,,,,,,,63816674.9804688,56866.9967543437
1047,San Mateo County,South San Francisco,41013,,,,,,,,,121914096.5625,82483.2819388309
1048,San Mateo County,Unincorporated,41000,,,,,,,,,5027.2265625,313.253673138222
1049,San Mateo County,Unincorporated,41000,,,,,,,,,7835.1328125,350.011864796333
1050,San Mateo County,Unincorporated,41000,,,,,,,,,18442.30078125,674.552136313679
1051,San Mateo County,Unincorporated,41000,,,,,,,,,23577.6875,711.274586520654
1052,San Mateo County,Unincorporated,41000,,,,,,,,,122460.68359375,1438.14693811126
1053,San Mateo County,Unincorporated,41000,,,,,,,,,232936.4921875,3439.61814723091
1054,San Mateo County,Unincorporated,41000,,,,,,,,,342734.96484375,3332.84268297161
1055,San Mateo County,Unincorporated,41000,,,,,,,,,364369.2578125,3320.76264882143
1056,San Mateo County,Unincorporated,41000,,,,,,,,,428150.77734375,5808.75452404089
1057,San Mateo County,Unincorporated,41000,,,,,,,,,429301.53515625,4769.22609840102
1058,San Mateo County,Unincorporated,41000,,,,,,,,,775148.3515625,7158.39772848638
1059,San Mateo County,Unincorporated,41000,,,,,,,,,815132.03125,4129.84352658714
1060,San Mateo County,Unincorporated,41000,,,,,,,,,1017347.08984375,4651.35869618585
1061,San Mateo County,Unincorporated,41000,,,,,,,,,1318766.27734375,7053.48088990809
1062,San Mateo County,Unincorporated,41000,,,,,,,,,1764316.1484375,7563.50796068598
1063,San Mateo County,Unincorporated,41000,,,,,,,,,2076988.74609375,10762.7621055734
1064,San Mateo County,Unincorporated,41000,,,,,,,,,2103072.25,7846.12559648812
1065,San Mateo County,Unincorporated,41000,,,,,,,,,4929318.25,13888.2671159366
1066,San Mateo County,Unincorporated,41000,,,,,,,,,16749473.9648438,27334.1319086938
1067,San Mateo County,Unincorporated,41000,,,,,,,,,94884348.9414063,54485.6373696331
1068,San Mateo County,Unincorporated,41000,,,,,,,,,19771563,26055.3638913012
1069,San Mateo County,Unincorporated,41000,,,,,,,,,84439.265625,1350.85302171867
1070,San Mateo County,Unincorporated,41000,,,,,,,,,1978049475.02344,388264.283599295
1071,San Mateo County,Woodside,41015,,,,,,,,,47138431.6054688,59185.5845087642
1072,Santa Barbara County,Buellton,42007,,,,,,,,,6143377.41796875,14650.7657967433
1073,Santa Barbara County,Carpinteria,42005,,,,,,,,,32154925.046875,36536.6605864299
1074,Santa Barbara County,Goleta,42008,,,,,,,,,30234462.2929688,46669.7270082236
1075,Santa Barbara County,Guadalupe,42004,,,,,,,,,5133036.62890625,17795.1889810616
1076,Santa Barbara County,Lompoc,42001,,,,,,,,,44775429.6328125,46280.1191879248
1077,Santa Barbara County,Lompoc,42001,,,,,,,,,91622.19140625,1394.19983206833
1078,Santa Barbara County,Lompoc,42001,,,,,,,,,9734.37890625,427.297610339655
1079,Santa Barbara County,Lompoc,42001,,,,,,,,,22557.1640625,612.30654042571
1080,Santa Barbara County,Santa Barbara,42002,,,,,,,,,167903994.378906,142849.98509043
1081,Santa Barbara County,Santa Maria,42003,,,,,,,,,90758266.4257813,82265.6683740807
1082,Santa Barbara County,Santa Maria,42003,,,,,,,,,117914.85546875,5179.38366026533
1083,Santa Barbara County,Solvang,42006,,,,,,,,,9345810.9765625,24030.5262721684
1084,Santa Barbara County,Unincorporated,42000,,,,,,,,,243654074.597656,55964.1204916264
1085,Santa Barbara County,Unincorporated,42000,,,,,,,,,2954851391.21484,312458.578274266
1086,Santa Barbara County,Unincorporated,42000,,,,,,,,,100577.203125,1862.67058265988
1087,Santa Barbara County,Unincorporated,42000,,,,,,,,,33849.08984375,1056.79967380331
1088,Santa Barbara County,Unincorporated,42000,,,,,,,,,571112.2265625,3720.08517020035
1089,Santa Barbara County,Unincorporated,42000,,,,,,,,,31035.078125,929.986511736537
1090,Santa Barbara County,Unincorporated,42000,,,,,,,,,833487.11328125,5868.98856495695
1091,Santa Barbara County,Unincorporated,42000,,,,,,,,,204040.83984375,1800.49755804502
1092,Santa Barbara County,Unincorporated,42000,,,,,,,,,123209.703125,1913.20691632247
1093,Santa Barbara County,Unincorporated,42000,,,,,,,,,91298.828125,1600.35056885874
1094,Santa Barbara County,Unincorporated,42000,,,,,,,,,2397.453125,196.146542179474
1095,Santa Barbara County,Unincorporated,42000,,,,,,,,,6696.07421875,359.07730604556
1096,Santa Barbara County,Unincorporated,42000,,,,,,,,,16959.87109375,792.115040008321
1097,Santa Barbara County,Unincorporated,42000,,,,,,,,,10907451898.7578,852071.182110172
1098,Santa Clara County,Campbell,43010,,,,,,,,,24977175.9960938,42542.3107903431
1099,Santa Clara County,Cupertino,43013,,,,,,,,,46187635.3320313,61673.2790298382
1100,Santa Clara County,Gilroy,43002,,,,,,,,,67354364.1992188,73300.6873629446
1101,Santa Clara County,Los Altos,43011,,,,,,,,,26791122.453125,43028.4521453056
1102,Santa Clara County,Los Altos Hills,43014,,,,,,,,,37285940.2617188,44754.9669712916
1103,Santa Clara County,Los Gatos,43003,,,,,,,,,47734515.140625,94052.4843368239
1104,Santa Clara County,Milpitas,43012,,,,,,,,,55750588.6914063,60978.719008857
1105,Santa Clara County,Monte Sereno,43016,,,,,,,,,6645788.01171875,25575.0188713109
1106,Santa Clara County,Morgan Hill,43004,,,,,,,,,52680796.8320313,106782.734223948
1107,Santa Clara County,Mountain View,43005,,,,,,,,,19614.91796875,635.040370626487
1108,Santa Clara County,Mountain View,43005,,,,,,,,,50155776.1445313,60242.8316637743
1109,Santa Clara County,Palo Alto,43006,,,,,,,,,106650028.015625,118841.394404092
1110,Santa Clara County,San Jose,43017,,,,,,,,,4607.99609375,261.267184679691
1111,Santa Clara County,San Jose,43017,,,,,,,,,459087.03125,3680.77069151507
1112,Santa Clara County,San Jose,43017,,,,,,,,,740998647.78125,544910.032388774
1113,Santa Clara County,Santa Clara,43007,,,,,,,,,74710846.1757813,58013.3220617582
1114,Santa Clara County,Saratoga,43015,,,,,,,,,52361149.3125,39351.1215864549
1115,Santa Clara County,Sunnyvale,43009,,,,,,,,,94077862.1757813,69297.0302504647
1116,Santa Clara County,Unincorporated,43000,,,,,,,,,3772640489.51563,970848.431416834
1117,Santa Clara County,Unincorporated,43000,,,,,,,,,805.703125,153.968812363349
1118,Santa Clara County,Unincorporated,43000,,,,,,,,,1085.19140625,152.424406246331
1119,Santa Clara County,Unincorporated,43000,,,,,,,,,1148.703125,161.042452896027
1120,Santa Clara County,Unincorporated,43000,,,,,,,,,1161.9921875,154.417237181408
1121,Santa Clara County,Unincorporated,43000,,,,,,,,,2344.19140625,195.96794028107
1122,Santa Clara County,Unincorporated,43000,,,,,,,,,3031.8828125,362.907792663417
1123,Santa Clara County,Unincorporated,43000,,,,,,,,,3500.94140625,315.297174269626
1124,Santa Clara County,Unincorporated,43000,,,,,,,,,3533.18359375,237.816666652863
1125,Santa Clara County,Unincorporated,43000,,,,,,,,,3656.4765625,348.763620273069
1126,Santa Clara County,Unincorporated,43000,,,,,,,,,4967.70703125,665.122003378066
1127,Santa Clara County,Unincorporated,43000,,,,,,,,,5335.67578125,347.445614638013
1128,Santa Clara County,Unincorporated,43000,,,,,,,,,5473.734375,360.775706690134
1129,Santa Clara County,Unincorporated,43000,,,,,,,,,6106.3671875,346.569062177304
1130,Santa Clara County,Unincorporated,43000,,,,,,,,,7543.58203125,627.310830762684
1131,Santa Clara County,Unincorporated,43000,,,,,,,,,7681.45703125,468.445978684592
1132,Santa Clara County,Unincorporated,43000,,,,,,,,,8554.80859375,420.350476885558
1133,Santa Clara County,Unincorporated,43000,,,,,,,,,9311.28515625,415.111648065426
1134,Santa Clara County,Unincorporated,43000,,,,,,,,,10146.1171875,400.251804870154
1135,Santa Clara County,Unincorporated,43000,,,,,,,,,13803.9609375,564.249741847343
1136,Santa Clara County,Unincorporated,43000,,,,,,,,,14918.921875,957.066060881172
1137,Santa Clara County,Unincorporated,43000,,,,,,,,,25027.609375,764.457057547272
1138,Santa Clara County,Unincorporated,43000,,,,,,,,,25630.83203125,771.874811031147
1139,Santa Clara County,Unincorporated,43000,,,,,,,,,29840.00390625,1230.79742583781
1140,Santa Clara County,Unincorporated,43000,,,,,,,,,39669.87109375,1146.5311412756
1141,Santa Clara County,Unincorporated,43000,,,,,,,,,45612.265625,1440.36389187436
1142,Santa Clara County,Unincorporated,43000,,,,,,,,,54856.3125,1543.5976537771
1143,Santa Clara County,Unincorporated,43000,,,,,,,,,59244.8125,1244.22684963614
1144,Santa Clara County,Unincorporated,43000,,,,,,,,,62164.0703125,1228.82801120998
1145,Santa Clara County,Unincorporated,43000,,,,,,,,,68850.84375,1353.99909235586
1146,Santa Clara County,Unincorporated,43000,,,,,,,,,83706.23828125,2803.34188076284
1147,Santa Clara County,Unincorporated,43000,,,,,,,,,95051.61328125,1273.93913009348
1148,Santa Clara County,Unincorporated,43000,,,,,,,,,98406.23046875,1296.2222882267
1149,Santa Clara County,Unincorporated,43000,,,,,,,,,109294.7578125,1914.88793780233
1150,Santa Clara County,Unincorporated,43000,,,,,,,,,124024.10546875,1509.60424572126
1151,Santa Clara County,Unincorporated,43000,,,,,,,,,137352.22265625,3019.87472222966
1152,Santa Clara County,Unincorporated,43000,,,,,,,,,193997.76953125,1857.38966037484
1153,Santa Clara County,Unincorporated,43000,,,,,,,,,299310.76953125,4458.64716806989
1154,Santa Clara County,Unincorporated,43000,,,,,,,,,327192.23828125,4456.16227469193
1155,Santa Clara County,Unincorporated,43000,,,,,,,,,467139.28125,4872.12741253584
1156,Santa Clara County,Unincorporated,43000,,,,,,,,,729890.05859375,4072.17431274709
1157,Santa Clara County,Unincorporated,43000,,,,,,,,,733187.30078125,5502.74574732564
1158,Santa Clara County,Unincorporated,43000,,,,,,,,,956328.40234375,5176.99714855103
1159,Santa Clara County,Unincorporated,43000,,,,,,,,,959840.10546875,4331.02609655264
1160,Santa Clara County,Unincorporated,43000,,,,,,,,,1023639.98828125,7576.16416702631
1161,Santa Clara County,Unincorporated,43000,,,,,,,,,1031132.40625,4778.33094355893
1162,Santa Clara County,Unincorporated,43000,,,,,,,,,1229091.765625,4713.14445253202
1163,Santa Clara County,Unincorporated,43000,,,,,,,,,1284576.546875,5457.01826608148
1164,Santa Clara County,Unincorporated,43000,,,,,,,,,1382432.83203125,8450.84340852668
1165,Santa Clara County,Unincorporated,43000,,,,,,,,,1452517.875,6495.62916379378
1166,Santa Clara County,Unincorporated,43000,,,,,,,,,1691624.41796875,6752.28665243486
1167,Santa Clara County,Unincorporated,43000,,,,,,,,,1713764.38671875,7150.0310698808
1168,Santa Clara County,Unincorporated,43000,,,,,,,,,1983453.390625,8254.97365010815
1169,Santa Clara County,Unincorporated,43000,,,,,,,,,2153712.05859375,12980.5755795458
1170,Santa Clara County,Unincorporated,43000,,,,,,,,,2345606.05859375,10326.1253257539
1171,Santa Clara County,Unincorporated,43000,,,,,,,,,2495292.453125,12553.2112800055
1172,Santa Clara County,Unincorporated,43000,,,,,,,,,9455766.875,25041.2661545594
1173,Santa Clara County,Unincorporated,43000,,,,,,,,,21959352,32316.987712646
1174,Santa Clara County,Unincorporated,43000,,,,,,,,,26484826.2421875,33770.9087617403
1175,Santa Clara County,Unincorporated,43000,,,,,,,,,77903.078125,2608.79605235173
1176,Santa Cruz County,Capitola,44003,,,,,,,,,6935433.8046875,17292.8877350971
1177,Santa Cruz County,Santa Cruz,44001,,,,,,,,,625112.015625,5605.65847229065
1178,Santa Cruz County,Santa Cruz,44001,,,,,,,,,16779.92578125,821.00384482414
1179,Santa Cruz County,Santa Cruz,44001,,,,,,,,,78784.796875,1738.66152753309
1180,Santa Cruz County,Santa Cruz,44001,,,,,,,,,178236689.53125,112723.137549203
1181,Santa Cruz County,Santa Cruz,44001,,,,,,,,,22608.8515625,601.476893769273
1182,Santa Cruz County,Scotts Valley,44004,,,,,,,,,18918062.4921875,36209.3519350363
1183,Santa Cruz County,Unincorporated,44000,,,,,,,,,2098.5859375,203.478450903631
1184,Santa Cruz County,Unincorporated,44000,,,,,,,,,893.63671875,154.018447674287
1185,Santa Cruz County,Unincorporated,44000,,,,,,,,,2512.9453125,323.173373027468
1186,Santa Cruz County,Unincorporated,44000,,,,,,,,,1082.30078125,251.362148837509
1187,Santa Cruz County,Unincorporated,44000,,,,,,,,,2230986275.1875,453578.798489789
1188,Santa Cruz County,Unincorporated,44000,,,,,,,,,5614699.41796875,33166.3531537535
1189,Santa Cruz County,Watsonville,44002,,,,,,,,,138636.40234375,2707.129836043
1190,Santa Cruz County,Watsonville,44002,,,,,,,,,123153.46875,1459.27880067875
1191,Santa Cruz County,Watsonville,44002,,,,,,,,,319862.57421875,2399.01222631763
1192,Santa Cruz County,Watsonville,44002,,,,,,,,,26419994.296875,36946.8079649377
1193,Santa Cruz County,Watsonville,44002,,,,,,,,,493403.4609375,3987.96295862726
1194,Santa Cruz County,Watsonville,44002,,,,,,,,,85395.0546875,1450.0212342991
1195,Santa Cruz County,Watsonville,44002,,,,,,,,,221165.44140625,2277.06103253959
1196,Shasta County,Anderson,45002,,,,,,,,,32458449.890625,47507.348524566
1197,Shasta County,Redding,45001,,,,,,,,,10680.62890625,512.8642434313
1198,Shasta County,Redding,45001,,,,,,,,,2096724.3046875,6410.68464534165
1199,Shasta County,Redding,45001,,,,,,,,,271546480.535156,193077.410364144
1200,Shasta County,Shasta Lake,45003,,,,,,,,,48898984.4765625,36093.9731354005
1201,Shasta County,Unincorporated,45000,,,,,,,,,17052302786.0352,970603.263349842
1202,Shasta County,Unincorporated,45000,,,,,,,,,1839652.78125,6928.49375949586
1203,Sierra County,Loyalton,46001,,,,,,,,,1489332.98828125,5251.28276238446
1204,Sierra County,Unincorporated,46000,,,,,,,,,4194057139.92578,380085.366913396
1205,Siskiyou County,Dorris,47001,,,,,,,,,3429176.4375,10506.6309507
1206,Siskiyou County,Dunsmuir,47002,,,,,,,,,7928149.23828125,31070.5100689855
1207,Siskiyou County,Etna,47003,,,,,,,,,3470354.2890625,11297.0659676988
1208,Siskiyou County,Fort Jones,47004,,,,,,,,,2873459.71484375,14024.3038179988
1209,Siskiyou County,Montague,47005,,,,,,,,,8089220.3671875,16686.9997885483
1210,Siskiyou County,Mount Shasta,47006,,,,,,,,,16632746.5273438,35894.236993281
1211,Siskiyou County,Tulelake,47008,,,,,,,,,1910090.29296875,6727.17523232833
1212,Siskiyou County,Unincorporated,47000,,,,,,,,,29302662347.3086,1124786.50962855
1213,Siskiyou County,Weed,47009,,,,,,,,,22193265.71875,36202.9717694373
1214,Siskiyou County,Yreka,47007,,,,,,,,,46826611.4179688,64678.246444374
1215,Solano County,Benicia,48001,,,,,,,,,1518.93359375,167.809028165054
1216,Solano County,Benicia,48001,,,,,,,,,66167017.3085938,42517.6197265312
1217,Solano County,Dixon,48002,,,,,,,,,1014022.72265625,4026.16986967384
1218,Solano County,Dixon,48002,,,,,,,,,1816857.76171875,7129.46995723494
1219,Solano County,Dixon,48002,,,,,,,,,27806966.1445313,33874.7581657805
1220,Solano County,Fairfield,48003,,,,,,,,,176095884.476563,157813.982318414
1221,Solano County,Rio Vista,48004,,,,,,,,,28946495.3554688,35504.9322187235
1222,Solano County,Suisun City,48005,,,,,,,,,505194.35546875,3020.20869423215
1223,Solano County,Suisun City,48005,,,,,,,,,16680589.1523438,31069.562015031
1224,Solano County,Unincorporated,48000,,,,,,,,,3077334362.52344,655018.81972159
1225,Solano County,Unincorporated,48000,,,,,,,,,2843.7578125,218.764623278376
1226,Solano County,Unincorporated,48000,,,,,,,,,6154.47265625,561.984952144932
1227,Solano County,Unincorporated,48000,,,,,,,,,13787.7890625,469.710684183363
1228,Solano County,Unincorporated,48000,,,,,,,,,16869.0546875,584.221364889022
1229,Solano County,Unincorporated,48000,,,,,,,,,20422.3359375,655.955596678944
1230,Solano County,Unincorporated,48000,,,,,,,,,36502.2265625,859.621644690796
1231,Solano County,Unincorporated,48000,,,,,,,,,43545.58203125,841.473661276011
1232,Solano County,Unincorporated,48000,,,,,,,,,49978.37890625,1161.78657508013
1233,Solano County,Unincorporated,48000,,,,,,,,,2724333.40625,7044.99604354466
1234,Solano County,Unincorporated,48000,,,,,,,,,2785122.375,14791.0094589848
1235,Solano County,Unincorporated,48000,,,,,,,,,3164004.34765625,7801.4792677057
1236,Solano County,Unincorporated,48000,,,,,,,,,4937858.3046875,16754.1050003217
1237,Solano County,Unincorporated,48000,,,,,,,,,11860.546875,533.825578180676
1238,Solano County,Unincorporated,48000,,,,,,,,,68424472.078125,47741.2435742203
1239,Solano County,Vacaville,48006,,,,,,,,,1215026.08984375,4783.26894938162
1240,Solano County,Vacaville,48006,,,,,,,,,124636269.152344,94907.4294386722
1241,Solano County,Vallejo,48007,,,,,,,,,4135.30078125,285.839751685001
1242,Solano County,Vallejo,48007,,,,,,,,,4572.57421875,276.035639585513
1243,Solano County,Vallejo,48007,,,,,,,,,63796.01953125,985.201353661822
1244,Solano County,Vallejo,48007,,,,,,,,,168323.390625,3158.51551799613
1245,Solano County,Vallejo,48007,,,,,,,,,208597863.191406,113829.126384738
1246,Sonoma County,Cloverdale,49001,,,,,,,,,14265172.3007813,32861.7677550294
1247,Sonoma County,Cotati,49008,,,,,,,,,7945061.265625,22663.8946166932
1248,Sonoma County,Healdsburg,49002,,,,,,,,,167.7734375,52.1265595680952
1249,Sonoma County,Healdsburg,49002,,,,,,,,,6623.25390625,564.401403171549
1250,Sonoma County,Healdsburg,49002,,,,,,,,,19097.90234375,632.724432670443
1251,Sonoma County,Healdsburg,49002,,,,,,,,,37032.453125,785.346590852789
1252,Sonoma County,Healdsburg,49002,,,,,,,,,243739.84765625,2013.84333965541
1253,Sonoma County,Healdsburg,49002,,,,,,,,,305505.40625,3399.943639175
1254,Sonoma County,Healdsburg,49002,,,,,,,,,17519271.8671875,32339.210592431
1255,Sonoma County,Healdsburg,49002,,,,,,,,,94947.01953125,1450.15477154294
1256,Sonoma County,Petaluma,49003,,,,,,,,,2000.53125,178.911781934643
1257,Sonoma County,Petaluma,49003,,,,,,,,,6788.015625,338.926362460857
1258,Sonoma County,Petaluma,49003,,,,,,,,,9553.609375,404.162247423208
1259,Sonoma County,Petaluma,49003,,,,,,,,,91788.9453125,1215.97666605845
1260,Sonoma County,Petaluma,49003,,,,,,,,,60923780.375,63031.5036309449
1261,Sonoma County,Rohnert Park,49007,,,,,,,,,30764307.5429688,41480.5857425106
1262,Sonoma County,Santa Rosa,49004,,,,,,,,,596.2890625,102.878213509466
1263,Sonoma County,Santa Rosa,49004,,,,,,,,,40368.35546875,980.306978759492
1264,Sonoma County,Santa Rosa,49004,,,,,,,,,46480.1796875,1035.3868178212
1265,Sonoma County,Santa Rosa,49004,,,,,,,,,62956.33984375,1024.03931976409
1266,Sonoma County,Santa Rosa,49004,,,,,,,,,64187.33203125,1287.13737171515
1267,Sonoma County,Santa Rosa,49004,,,,,,,,,88230.953125,1178.7726548806
1268,Sonoma County,Santa Rosa,49004,,,,,,,,,118670.31640625,1657.77977617773
1269,Sonoma County,Santa Rosa,49004,,,,,,,,,295553.9453125,4814.76073515991
1270,Sonoma County,Santa Rosa,49004,,,,,,,,,334011.40625,2388.69921028841
1271,Sonoma County,Santa Rosa,49004,,,,,,,,,385679.80859375,2601.88563406783
1272,Sonoma County,Santa Rosa,49004,,,,,,,,,489319.01953125,3092.77602864889
1273,Sonoma County,Santa Rosa,49004,,,,,,,,,816202.7265625,5158.60213807802
1274,Sonoma County,Santa Rosa,49004,,,,,,,,,881257.91015625,4526.45310638525
1275,Sonoma County,Santa Rosa,49004,,,,,,,,,982208.171875,4346.90180868371
1276,Sonoma County,Santa Rosa,49004,,,,,,,,,1219843.02734375,4583.94657645493
1277,Sonoma County,Santa Rosa,49004,,,,,,,,,1998143.671875,6165.6640911586
1278,Sonoma County,Santa Rosa,49004,,,,,,,,,2002791.3046875,6123.04031502081
1279,Sonoma County,Santa Rosa,49004,,,,,,,,,168787268.691406,177463.440067358
1280,Sonoma County,Santa Rosa,49004,,,,,,,,,3299.30859375,660.602172873159
1281,Sonoma County,Santa Rosa,49004,,,,,,,,,2623341.1484375,11405.8286475831
1282,Sonoma County,Sebastopol,49005,,,,,,,,,873.71875,151.90332953434
1283,Sonoma County,Sebastopol,49005,,,,,,,,,22687.80859375,778.053212268771
1284,Sonoma County,Sebastopol,49005,,,,,,,,,7940582.703125,23834.9355673894
1285,Sonoma County,Sonoma,49006,,,,,,,,,1495.2421875,154.72401389982
1286,Sonoma County,Sonoma,49006,,,,,,,,,7422.98046875,421.939406133671
1287,Sonoma County,Sonoma,49006,,,,,,,,,15438.05859375,625.738724774762
1288,Sonoma County,Sonoma,49006,,,,,,,,,40603.75,842.964514247829
1289,Sonoma County,Sonoma,49006,,,,,,,,,11490907.6601563,24846.3581318153
1290,Sonoma County,Unincorporated,49000,,,,,,,,,7131519866.64453,961810.064066534
1291,Sonoma County,Unincorporated,49000,,,,,,,,,2390.84765625,254.732188480949
1292,Sonoma County,Unincorporated,49000,,,,,,,,,4081.8828125,255.571288618873
1293,Sonoma County,Unincorporated,49000,,,,,,,,,4234.16015625,314.126464301709
1294,Sonoma County,Unincorporated,49000,,,,,,,,,6478.14453125,349.821342157358
1295,Sonoma County,Unincorporated,49000,,,,,,,,,7078.05859375,344.104829396062
1296,Sonoma County,Unincorporated,49000,,,,,,,,,8467.953125,439.127653034403
1297,Sonoma County,Unincorporated,49000,,,,,,,,,80620.04296875,1554.92055158996
1298,Sonoma County,Unincorporated,49000,,,,,,,,,13431.8515625,501.654080925218
1299,Sonoma County,Unincorporated,49000,,,,,,,,,13920.25,558.224851200418
1300,Sonoma County,Unincorporated,49000,,,,,,,,,20708.1015625,678.977562194365
1301,Sonoma County,Unincorporated,49000,,,,,,,,,23953.0859375,807.612325086004
1302,Sonoma County,Unincorporated,49000,,,,,,,,,24183.26171875,703.709913572539
1303,Sonoma County,Unincorporated,49000,,,,,,,,,24216.5078125,703.074419169987
1304,Sonoma County,Unincorporated,49000,,,,,,,,,24607.140625,686.834937809244
1305,Sonoma County,Unincorporated,49000,,,,,,,,,15278.2265625,498.55762991478
1306,Sonoma County,Unincorporated,49000,,,,,,,,,26392.37109375,853.388146526233
1307,Sonoma County,Unincorporated,49000,,,,,,,,,23504.89453125,655.472495466543
1308,Sonoma County,Unincorporated,49000,,,,,,,,,29369.50390625,969.173750069547
1309,Sonoma County,Unincorporated,49000,,,,,,,,,33564.30078125,1120.36277289876
1310,Sonoma County,Unincorporated,49000,,,,,,,,,38278.74609375,857.581609759487
1311,Sonoma County,Unincorporated,49000,,,,,,,,,49405.5546875,910.367905316889
1312,Sonoma County,Unincorporated,49000,,,,,,,,,39231.89453125,1026.81677942903
1313,Sonoma County,Unincorporated,49000,,,,,,,,,53892.078125,1051.52002936407
1314,Sonoma County,Unincorporated,49000,,,,,,,,,55886.79296875,986.381668395836
1315,Sonoma County,Unincorporated,49000,,,,,,,,,58745.71875,1135.2152364807
1316,Sonoma County,Unincorporated,49000,,,,,,,,,59096.4765625,1339.36442375584
1317,Sonoma County,Unincorporated,49000,,,,,,,,,62747.36328125,1087.29432706593
1318,Sonoma County,Unincorporated,49000,,,,,,,,,63258.0234375,1107.08324822243
1319,Sonoma County,Unincorporated,49000,,,,,,,,,63916.6640625,1133.91622034432
1320,Sonoma County,Unincorporated,49000,,,,,,,,,65719.8125,1200.73157606536
1321,Sonoma County,Unincorporated,49000,,,,,,,,,74390.5625,1326.61217314078
1322,Sonoma County,Unincorporated,49000,,,,,,,,,92892.32421875,1457.44531602538
1323,Sonoma County,Unincorporated,49000,,,,,,,,,100232.37890625,1818.49387427338
1324,Sonoma County,Unincorporated,49000,,,,,,,,,146900.50390625,2043.92905581398
1325,Sonoma County,Unincorporated,49000,,,,,,,,,155761.27734375,2188.84441436518
1326,Sonoma County,Unincorporated,49000,,,,,,,,,164461.296875,1714.51786562024
1327,Sonoma County,Unincorporated,49000,,,,,,,,,182828.546875,1834.90262210707
1328,Sonoma County,Unincorporated,49000,,,,,,,,,210701.2109375,1939.71538530049
1329,Sonoma County,Unincorporated,49000,,,,,,,,,225826.359375,2993.40709092836
1330,Sonoma County,Unincorporated,49000,,,,,,,,,211972.0625,2865.51689710649
1331,Sonoma County,Unincorporated,49000,,,,,,,,,281192.07421875,2266.05799772555
1332,Sonoma County,Unincorporated,49000,,,,,,,,,299056.5078125,3742.07232286135
1333,Sonoma County,Unincorporated,49000,,,,,,,,,228130.42578125,2014.06746465114
1334,Sonoma County,Unincorporated,49000,,,,,,,,,329059.30078125,3278.25346232857
